ubic_geo,entidad,desc_ent,municipio,des_mun
20163,20,Oaxaca,20163,San Jerónimo Tecóatl
20164,20,Oaxaca,20164,San Jorge Nuchita
20165,20,Oaxaca,20165,San José Ayuquila
20166,20,Oaxaca,20166,San José Chiltepec
20167,20,Oaxaca,20167,San José del Peñasco
20168,20,Oaxaca,20168,San José Estancia Grande
20169,20,Oaxaca,20169,San José Independencia
20170,20,Oaxaca,20170,San José Lachiguiri
20171,20,Oaxaca,20171,San José Tenango
20172,20,Oaxaca,20172,San Juan Achiutla
20173,20,Oaxaca,20173,San Juan Atepec
20174,20,Oaxaca,20174,Ánimas Trujano
20175,20,Oaxaca,20175,San Juan Bautista Atatlahuca
20176,20,Oaxaca,20176,San Juan Bautista Coixtlahuaca
20177,20,Oaxaca,20177,San Juan Bautista Cuicatlán
20178,20,Oaxaca,20178,San Juan Bautista Guelache
20179,20,Oaxaca,20179,San Juan Bautista Jayacatlán
20180,20,Oaxaca,20180,San Juan Bautista Lo de Soto
20181,20,Oaxaca,20181,San Juan Bautista Suchitepec
20182,20,Oaxaca,20182,San Juan Bautista Tlacoatzintepec
20183,20,Oaxaca,20183,San Juan Bautista Tlachichilco
20184,20,Oaxaca,20184,San Juan Bautista Tuxtepec
20185,20,Oaxaca,20185,San Juan Cacahuatepec
20186,20,Oaxaca,20186,San Juan Cieneguilla
20187,20,Oaxaca,20187,San Juan Coatzóspam
20188,20,Oaxaca,20188,San Juan Colorado
20189,20,Oaxaca,20189,San Juan Comaltepec
20190,20,Oaxaca,20190,San Juan Cotzocón
20191,20,Oaxaca,20191,San Juan Chicomezúchil
20192,20,Oaxaca,20192,San Juan Chilateca
20193,20,Oaxaca,20193,San Juan del Estado
20194,20,Oaxaca,20194,San Juan del Río
20195,20,Oaxaca,20195,San Juan Diuxi
20196,20,Oaxaca,20196,San Juan Evangelista Analco
20197,20,Oaxaca,20197,San Juan Guelavía
20198,20,Oaxaca,20198,San Juan Guichicovi
20199,20,Oaxaca,20199,San Juan Ihualtepec
20200,20,Oaxaca,20200,San Juan Juquila Mixes
20201,20,Oaxaca,20201,San Juan Juquila Vijanos
20202,20,Oaxaca,20202,San Juan Lachao
20203,20,Oaxaca,20203,San Juan Lachigalla
20204,20,Oaxaca,20204,San Juan Lajarcia
20205,20,Oaxaca,20205,San Juan Lalana
20206,20,Oaxaca,20206,San Juan de los Cués
20207,20,Oaxaca,20207,San Juan Mazatlán
20208,20,Oaxaca,20208,San Juan Mixtepec
20209,20,Oaxaca,20209,San Juan Mixtepec
20210,20,Oaxaca,20210,San Juan Ñumí
20211,20,Oaxaca,20211,San Juan Ozolotepec
20212,20,Oaxaca,20212,San Juan Petlapa
20213,20,Oaxaca,20213,San Juan Quiahije
20214,20,Oaxaca,20214,San Juan Quiotepec
20215,20,Oaxaca,20215,San Juan Sayultepec
20216,20,Oaxaca,20216,San Juan Tabaá
20217,20,Oaxaca,20217,San Juan Tamazola
20218,20,Oaxaca,20218,San Juan Teita
20219,20,Oaxaca,20219,San Juan Teitipac
20220,20,Oaxaca,20220,San Juan Tepeuxila
20221,20,Oaxaca,20221,San Juan Teposcolula
20222,20,Oaxaca,20222,San Juan Yaeé
20223,20,Oaxaca,20223,San Juan Yatzona
20224,20,Oaxaca,20224,San Juan Yucuita
20225,20,Oaxaca,20225,San Lorenzo
20226,20,Oaxaca,20226,San Lorenzo Albarradas
20227,20,Oaxaca,20227,San Lorenzo Cacaotepec
20228,20,Oaxaca,20228,San Lorenzo Cuaunecuiltitla
20229,20,Oaxaca,20229,San Lorenzo Texmelúcan
20230,20,Oaxaca,20230,San Lorenzo Victoria
20231,20,Oaxaca,20231,San Lucas Camotlán
20232,20,Oaxaca,20232,San Lucas Ojitlán
20233,20,Oaxaca,20233,San Lucas Quiaviní
20234,20,Oaxaca,20234,San Lucas Zoquiápam
20235,20,Oaxaca,20235,San Luis Amatlán
20236,20,Oaxaca,20236,San Marcial Ozolotepec
20237,20,Oaxaca,20237,San Marcos Arteaga
20238,20,Oaxaca,20238,San Martín de los Cansecos
20239,20,Oaxaca,20239,San Martín Huamelúlpam
20240,20,Oaxaca,20240,San Martín Itunyoso
20241,20,Oaxaca,20241,San Martín Lachilá
20242,20,Oaxaca,20242,San Martín Peras
20243,20,Oaxaca,20243,San Martín Tilcajete
20244,20,Oaxaca,20244,San Martín Toxpalan
20245,20,Oaxaca,20245,San Martín Zacatepec
20246,20,Oaxaca,20246,San Mateo Cajonos
20247,20,Oaxaca,20247,Capulálpam de Méndez
20248,20,Oaxaca,20248,San Mateo del Mar
20249,20,Oaxaca,20249,San Mateo Yoloxochitlán
20250,20,Oaxaca,20250,San Mateo Etlatongo
20251,20,Oaxaca,20251,San Mateo Nejápam
20252,20,Oaxaca,20252,San Mateo Peñasco
20253,20,Oaxaca,20253,San Mateo Piñas
20254,20,Oaxaca,20254,San Mateo Río Hondo
20255,20,Oaxaca,20255,San Mateo Sindihui
20256,20,Oaxaca,20256,San Mateo Tlapiltepec
20257,20,Oaxaca,20257,San Melchor Betaza
20258,20,Oaxaca,20258,San Miguel Achiutla
20259,20,Oaxaca,20259,San Miguel Ahuehuetitlán
20260,20,Oaxaca,20260,San Miguel Aloápam
20261,20,Oaxaca,20261,San Miguel Amatitlán
20262,20,Oaxaca,20262,San Miguel Amatlán
20263,20,Oaxaca,20263,San Miguel Coatlán
20264,20,Oaxaca,20264,San Miguel Chicahua
20265,20,Oaxaca,20265,San Miguel Chimalapa
20266,20,Oaxaca,20266,San Miguel del Puerto
20267,20,Oaxaca,20267,San Miguel del Río
20268,20,Oaxaca,20268,San Miguel Ejutla
20269,20,Oaxaca,20269,San Miguel el Grande
20270,20,Oaxaca,20270,San Miguel Huautla
20271,20,Oaxaca,20271,San Miguel Mixtepec
20272,20,Oaxaca,20272,San Miguel Panixtlahuaca
20273,20,Oaxaca,20273,San Miguel Peras
20274,20,Oaxaca,20274,San Miguel Piedras
20275,20,Oaxaca,20275,San Miguel Quetzaltepec
20276,20,Oaxaca,20276,San Miguel Santa Flor
20277,20,Oaxaca,20277,Villa Sola de Vega
20278,20,Oaxaca,20278,San Miguel Soyaltepec
20279,20,Oaxaca,20279,San Miguel Suchixtepec
20280,20,Oaxaca,20280,Villa Talea de Castro
20281,20,Oaxaca,20281,San Miguel Tecomatlán
20282,20,Oaxaca,20282,San Miguel Tenango
20283,20,Oaxaca,20283,San Miguel Tequixtepec
20284,20,Oaxaca,20284,San Miguel Tilquiápam
20285,20,Oaxaca,20285,San Miguel Tlacamama
20286,20,Oaxaca,20286,San Miguel Tlacotepec
20287,20,Oaxaca,20287,San Miguel Tulancingo
20288,20,Oaxaca,20288,San Miguel Yotao
20289,20,Oaxaca,20289,San Nicolás
20290,20,Oaxaca,20290,San Nicolás Hidalgo
20291,20,Oaxaca,20291,San Pablo Coatlán
20292,20,Oaxaca,20292,San Pablo Cuatro Venados
20293,20,Oaxaca,20293,San Pablo Etla
20294,20,Oaxaca,20294,San Pablo Huitzo
20295,20,Oaxaca,20295,San Pablo Huixtepec
20296,20,Oaxaca,20296,San Pablo Macuiltianguis
20297,20,Oaxaca,20297,San Pablo Tijaltepec
20298,20,Oaxaca,20298,San Pablo Villa de Mitla
20299,20,Oaxaca,20299,San Pablo Yaganiza
20300,20,Oaxaca,20300,San Pedro Amuzgos
20301,20,Oaxaca,20301,San Pedro Apóstol
20302,20,Oaxaca,20302,San Pedro Atoyac
20303,20,Oaxaca,20303,San Pedro Cajonos
20304,20,Oaxaca,20304,San Pedro Coxcaltepec Cántaros
20305,20,Oaxaca,20305,San Pedro Comitancillo
20306,20,Oaxaca,20306,San Pedro el Alto
20307,20,Oaxaca,20307,San Pedro Huamelula
20308,20,Oaxaca,20308,San Pedro Huilotepec
20309,20,Oaxaca,20309,San Pedro Ixcatlán
20310,20,Oaxaca,20310,San Pedro Ixtlahuaca
20311,20,Oaxaca,20311,San Pedro Jaltepetongo
20312,20,Oaxaca,20312,San Pedro Jicayán
20313,20,Oaxaca,20313,San Pedro Jocotipac
20314,20,Oaxaca,20314,San Pedro Juchatengo
20315,20,Oaxaca,20315,San Pedro Mártir
20316,20,Oaxaca,20316,San Pedro Mártir Quiechapa
20317,20,Oaxaca,20317,San Pedro Mártir Yucuxaco
20318,20,Oaxaca,20318,San Pedro Mixtepec
20319,20,Oaxaca,20319,San Pedro Mixtepec
20320,20,Oaxaca,20320,San Pedro Molinos
20321,20,Oaxaca,20321,San Pedro Nopala
20322,20,Oaxaca,20322,San Pedro Ocopetatillo
20323,20,Oaxaca,20323,San Pedro Ocotepec
20324,20,Oaxaca,20324,San Pedro Pochutla
20325,20,Oaxaca,20325,San Pedro Quiatoni
20326,20,Oaxaca,20326,San Pedro Sochiápam
20327,20,Oaxaca,20327,San Pedro Tapanatepec
20328,20,Oaxaca,20328,San Pedro Taviche
20329,20,Oaxaca,20329,San Pedro Teozacoalco
20330,20,Oaxaca,20330,San Pedro Teutila
20331,20,Oaxaca,20331,San Pedro Tidaá
20332,20,Oaxaca,20332,San Pedro Topiltepec
20333,20,Oaxaca,20333,San Pedro Totolápam
20334,20,Oaxaca,20334,Villa de Tututepec de Melchor Ocampo
20335,20,Oaxaca,20335,San Pedro Yaneri
20336,20,Oaxaca,20336,San Pedro Yólox
20337,20,Oaxaca,20337,San Pedro y San Pablo Ayutla
20338,20,Oaxaca,20338,Villa de Etla
20339,20,Oaxaca,20339,San Pedro y San Pablo Teposcolula
20340,20,Oaxaca,20340,San Pedro y San Pablo Tequixtepec
20341,20,Oaxaca,20341,San Pedro Yucunama
20342,20,Oaxaca,20342,San Raymundo Jalpan
20343,20,Oaxaca,20343,San Sebastián Abasolo
20344,20,Oaxaca,20344,San Sebastián Coatlán
20345,20,Oaxaca,20345,San Sebastián Ixcapa
20346,20,Oaxaca,20346,San Sebastián Nicananduta
20347,20,Oaxaca,20347,San Sebastián Río Hondo
20348,20,Oaxaca,20348,San Sebastián Tecomaxtlahuaca
20349,20,Oaxaca,20349,San Sebastián Teitipac
20350,20,Oaxaca,20350,San Sebastián Tutla
20351,20,Oaxaca,20351,San Simón Almolongas
20352,20,Oaxaca,20352,San Simón Zahuatlán
20353,20,Oaxaca,20353,Santa Ana
20354,20,Oaxaca,20354,Santa Ana Ateixtlahuaca
20355,20,Oaxaca,20355,Santa Ana Cuauhtémoc
20356,20,Oaxaca,20356,Santa Ana del Valle
20357,20,Oaxaca,20357,Santa Ana Tavela
20358,20,Oaxaca,20358,Santa Ana Tlapacoyan
20359,20,Oaxaca,20359,Santa Ana Yareni
20360,20,Oaxaca,20360,Santa Ana Zegache
20361,20,Oaxaca,20361,Santa Catalina Quierí
20362,20,Oaxaca,20362,Santa Catarina Cuixtla
20363,20,Oaxaca,20363,Santa Catarina Ixtepeji
20364,20,Oaxaca,20364,Santa Catarina Juquila
20365,20,Oaxaca,20365,Santa Catarina Lachatao
20366,20,Oaxaca,20366,Santa Catarina Loxicha
20367,20,Oaxaca,20367,Santa Catarina Mechoacán
20368,20,Oaxaca,20368,Santa Catarina Minas
20369,20,Oaxaca,20369,Santa Catarina Quiané
20370,20,Oaxaca,20370,Santa Catarina Tayata
20371,20,Oaxaca,20371,Santa Catarina Ticuá
20372,20,Oaxaca,20372,Santa Catarina Yosonotú
20373,20,Oaxaca,20373,Santa Catarina Zapoquila
20374,20,Oaxaca,20374,Santa Cruz Acatepec
20375,20,Oaxaca,20375,Santa Cruz Amilpas
20376,20,Oaxaca,20376,Santa Cruz de Bravo
20377,20,Oaxaca,20377,Santa Cruz Itundujia
20378,20,Oaxaca,20378,Santa Cruz Mixtepec
20379,20,Oaxaca,20379,Santa Cruz Nundaco
20380,20,Oaxaca,20380,Santa Cruz Papalutla
20381,20,Oaxaca,20381,Santa Cruz Tacache de Mina
20382,20,Oaxaca,20382,Santa Cruz Tacahua
20383,20,Oaxaca,20383,Santa Cruz Tayata
20384,20,Oaxaca,20384,Santa Cruz Xitla
20385,20,Oaxaca,20385,Santa Cruz Xoxocotlán
20386,20,Oaxaca,20386,Santa Cruz Zenzontepec
20387,20,Oaxaca,20387,Santa Gertrudis
20388,20,Oaxaca,20388,Santa Inés del Monte
20389,20,Oaxaca,20389,Santa Inés Yatzeche
20390,20,Oaxaca,20390,Santa Lucía del Camino
20391,20,Oaxaca,20391,Santa Lucía Miahuatlán
20392,20,Oaxaca,20392,Santa Lucía Monteverde
20393,20,Oaxaca,20393,Santa Lucía Ocotlán
20394,20,Oaxaca,20394,Santa María Alotepec
20395,20,Oaxaca,20395,Santa María Apazco
20396,20,Oaxaca,20396,Santa María la Asunción
20397,20,Oaxaca,20397,Heroica Ciudad de Tlaxiaco
20398,20,Oaxaca,20398,Ayoquezco de Aldama
20399,20,Oaxaca,20399,Santa María Atzompa
20400,20,Oaxaca,20400,Santa María Camotlán
20401,20,Oaxaca,20401,Santa María Colotepec
20402,20,Oaxaca,20402,Santa María Cortijo
20403,20,Oaxaca,20403,Santa María Coyotepec
20404,20,Oaxaca,20404,Santa María Chachoápam
20405,20,Oaxaca,20405,Villa de Chilapa de Díaz
20406,20,Oaxaca,20406,Santa María Chilchotla
20407,20,Oaxaca,20407,Santa María Chimalapa
20408,20,Oaxaca,20408,Santa María del Rosario
20409,20,Oaxaca,20409,Santa María del Tule
20410,20,Oaxaca,20410,Santa María Ecatepec
20411,20,Oaxaca,20411,Santa María Guelacé
20412,20,Oaxaca,20412,Santa María Guienagati
20413,20,Oaxaca,20413,Santa María Huatulco
20414,20,Oaxaca,20414,Santa María Huazolotitlán
20415,20,Oaxaca,20415,Santa María Ipalapa
20416,20,Oaxaca,20416,Santa María Ixcatlán
20417,20,Oaxaca,20417,Santa María Jacatepec
20418,20,Oaxaca,20418,Santa María Jalapa del Marqués
20419,20,Oaxaca,20419,Santa María Jaltianguis
20420,20,Oaxaca,20420,Santa María Lachixío
20421,20,Oaxaca,20421,Santa María Mixtequilla
20422,20,Oaxaca,20422,Santa María Nativitas
20423,20,Oaxaca,20423,Santa María Nduayaco
20424,20,Oaxaca,20424,Santa María Ozolotepec
20425,20,Oaxaca,20425,Santa María Pápalo
20426,20,Oaxaca,20426,Santa María Peñoles
20427,20,Oaxaca,20427,Santa María Petapa
20428,20,Oaxaca,20428,Santa María Quiegolani
20429,20,Oaxaca,20429,Santa María Sola
20430,20,Oaxaca,20430,Santa María Tataltepec
20431,20,Oaxaca,20431,Santa María Tecomavaca
20432,20,Oaxaca,20432,Santa María Temaxcalapa
20433,20,Oaxaca,20433,Santa María Temaxcaltepec
20434,20,Oaxaca,20434,Santa María Teopoxco
20435,20,Oaxaca,20435,Santa María Tepantlali
20436,20,Oaxaca,20436,Santa María Texcatitlán
20437,20,Oaxaca,20437,Santa María Tlahuitoltepec
20438,20,Oaxaca,20438,Santa María Tlalixtac
20439,20,Oaxaca,20439,Santa María Tonameca
20440,20,Oaxaca,20440,Santa María Totolapilla
20441,20,Oaxaca,20441,Santa María Xadani
20442,20,Oaxaca,20442,Santa María Yalina
20443,20,Oaxaca,20443,Santa María Yavesía
20444,20,Oaxaca,20444,Santa María Yolotepec
20445,20,Oaxaca,20445,Santa María Yosoyúa
20446,20,Oaxaca,20446,Santa María Yucuhiti
20447,20,Oaxaca,20447,Santa María Zacatepec
20448,20,Oaxaca,20448,Santa María Zaniza
20449,20,Oaxaca,20449,Santa María Zoquitlán
20450,20,Oaxaca,20450,Santiago Amoltepec
20451,20,Oaxaca,20451,Santiago Apoala
20452,20,Oaxaca,20452,Santiago Apóstol
20453,20,Oaxaca,20453,Santiago Astata
20454,20,Oaxaca,20454,Santiago Atitlán
20455,20,Oaxaca,20455,Santiago Ayuquililla
20456,20,Oaxaca,20456,Santiago Cacaloxtepec
20457,20,Oaxaca,20457,Santiago Camotlán
20458,20,Oaxaca,20458,Santiago Comaltepec
20459,20,Oaxaca,20459,Santiago Chazumba
20460,20,Oaxaca,20460,Santiago Choápam
20461,20,Oaxaca,20461,Santiago del Río
20462,20,Oaxaca,20462,Santiago Huajolotitlán
20463,20,Oaxaca,20463,Santiago Huauclilla
20464,20,Oaxaca,20464,Santiago Ihuitlán Plumas
20465,20,Oaxaca,20465,Santiago Ixcuintepec
20466,20,Oaxaca,20466,Santiago Ixtayutla
20467,20,Oaxaca,20467,Santiago Jamiltepec
20468,20,Oaxaca,20468,Santiago Jocotepec
20469,20,Oaxaca,20469,Santiago Juxtlahuaca
20470,20,Oaxaca,20470,Santiago Lachiguiri
20471,20,Oaxaca,20471,Santiago Lalopa
20472,20,Oaxaca,20472,Santiago Laollaga
20473,20,Oaxaca,20473,Santiago Laxopa
20474,20,Oaxaca,20474,Santiago Llano Grande
20475,20,Oaxaca,20475,Santiago Matatlán
20476,20,Oaxaca,20476,Santiago Miltepec
20477,20,Oaxaca,20477,Santiago Minas
20478,20,Oaxaca,20478,Santiago Nacaltepec
20479,20,Oaxaca,20479,Santiago Nejapilla
20480,20,Oaxaca,20480,Santiago Nundiche
20481,20,Oaxaca,20481,Santiago Nuyoó
20482,20,Oaxaca,20482,Santiago Pinotepa Nacional
20483,20,Oaxaca,20483,Santiago Suchilquitongo
20484,20,Oaxaca,20484,Santiago Tamazola
20485,20,Oaxaca,20485,Santiago Tapextla
20486,20,Oaxaca,20486,Villa Tejúpam de la Unión
20487,20,Oaxaca,20487,Santiago Tenango
20488,20,Oaxaca,20488,Santiago Tepetlapa
20489,20,Oaxaca,20489,Santiago Tetepec
20490,20,Oaxaca,20490,Santiago Texcalcingo
20491,20,Oaxaca,20491,Santiago Textitlán
20492,20,Oaxaca,20492,Santiago Tilantongo
20493,20,Oaxaca,20493,Santiago Tillo
20494,20,Oaxaca,20494,Santiago Tlazoyaltepec
20495,20,Oaxaca,20495,Santiago Xanica
20496,20,Oaxaca,20496,Santiago Xiacuí
20497,20,Oaxaca,20497,Santiago Yaitepec
20498,20,Oaxaca,20498,Santiago Yaveo
20499,20,Oaxaca,20499,Santiago Yolomécatl
20500,20,Oaxaca,20500,Santiago Yosondúa
20501,20,Oaxaca,20501,Santiago Yucuyachi
20502,20,Oaxaca,20502,Santiago Zacatepec
20503,20,Oaxaca,20503,Santiago Zoochila
20504,20,Oaxaca,20504,Nuevo Zoquiápam
20505,20,Oaxaca,20505,Santo Domingo Ingenio
20506,20,Oaxaca,20506,Santo Domingo Albarradas
20507,20,Oaxaca,20507,Santo Domingo Armenta
20508,20,Oaxaca,20508,Santo Domingo Chihuitán
20509,20,Oaxaca,20509,Santo Domingo de Morelos
20510,20,Oaxaca,20510,Santo Domingo Ixcatlán
20511,20,Oaxaca,20511,Santo Domingo Nuxaá
20512,20,Oaxaca,20512,Santo Domingo Ozolotepec
20513,20,Oaxaca,20513,Santo Domingo Petapa
20514,20,Oaxaca,20514,Santo Domingo Roayaga
20515,20,Oaxaca,20515,Santo Domingo Tehuantepec
20516,20,Oaxaca,20516,Santo Domingo Teojomulco
20517,20,Oaxaca,20517,Santo Domingo Tepuxtepec
20518,20,Oaxaca,20518,Santo Domingo Tlatayápam
20519,20,Oaxaca,20519,Santo Domingo Tomaltepec
20520,20,Oaxaca,20520,Santo Domingo Tonalá
20521,20,Oaxaca,20521,Santo Domingo Tonaltepec
20522,20,Oaxaca,20522,Santo Domingo Xagacía
20523,20,Oaxaca,20523,Santo Domingo Yanhuitlán
20524,20,Oaxaca,20524,Santo Domingo Yodohino
20525,20,Oaxaca,20525,Santo Domingo Zanatepec
20526,20,Oaxaca,20526,Santos Reyes Nopala
20527,20,Oaxaca,20527,Santos Reyes Pápalo
20528,20,Oaxaca,20528,Santos Reyes Tepejillo
20529,20,Oaxaca,20529,Santos Reyes Yucuná
20530,20,Oaxaca,20530,Santo Tomás Jalieza
20531,20,Oaxaca,20531,Santo Tomás Mazaltepec
20532,20,Oaxaca,20532,Santo Tomás Ocotepec
20533,20,Oaxaca,20533,Santo Tomás Tamazulapan
20534,20,Oaxaca,20534,San Vicente Coatlán
20535,20,Oaxaca,20535,San Vicente Lachixío
20536,20,Oaxaca,20536,San Vicente Nuñú
20537,20,Oaxaca,20537,Silacayoápam
20538,20,Oaxaca,20538,Sitio de Xitlapehua
20539,20,Oaxaca,20539,Soledad Etla
20540,20,Oaxaca,20540,Villa de Tamazulápam del Progreso
20541,20,Oaxaca,20541,Tanetze de Zaragoza
20542,20,Oaxaca,20542,Taniche
20543,20,Oaxaca,20543,Tataltepec de Valdés
20544,20,Oaxaca,20544,Teococuilco de Marcos Pérez
20545,20,Oaxaca,20545,Teotitlán de Flores Magón
20546,20,Oaxaca,20546,Teotitlán del Valle
20547,20,Oaxaca,20547,Teotongo
20548,20,Oaxaca,20548,Tepelmeme Villa de Morelos
20549,20,Oaxaca,20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca"
20550,20,Oaxaca,20550,San Jerónimo Tlacochahuaya
20551,20,Oaxaca,20551,Tlacolula de Matamoros
20552,20,Oaxaca,20552,Tlacotepec Plumas
20553,20,Oaxaca,20553,Tlalixtac de Cabrera
20554,20,Oaxaca,20554,Totontepec Villa de Morelos
20555,20,Oaxaca,20555,Trinidad Zaachila
20556,20,Oaxaca,20556,La Trinidad Vista Hermosa
20557,20,Oaxaca,20557,Unión Hidalgo
20558,20,Oaxaca,20558,Valerio Trujano
20559,20,Oaxaca,20559,San Juan Bautista Valle Nacional
20560,20,Oaxaca,20560,Villa Díaz Ordaz
20561,20,Oaxaca,20561,Yaxe
20562,20,Oaxaca,20562,Magdalena Yodocono de Porfirio Díaz
20563,20,Oaxaca,20563,Yogana
20564,20,Oaxaca,20564,Yutanduchi de Guerrero
20565,20,Oaxaca,20565,Villa de Zaachila
20566,20,Oaxaca,20566,San Mateo Yucutindoo
20567,20,Oaxaca,20567,Zapotitlán Lagunas
20568,20,Oaxaca,20568,Zapotitlán Palmas
20569,20,Oaxaca,20569,Santa Inés de Zaragoza
20570,20,Oaxaca,20570,Zimatlán de Álvarez
20998,20,Oaxaca,20998,No especificado
20999,20,Oaxaca,20999,Resto de los municipios
21000,21,Puebla,21000,No identificado
21001,21,Puebla,21001,Acajete
21002,21,Puebla,21002,Acateno
21003,21,Puebla,21003,Acatlán
21004,21,Puebla,21004,Acatzingo
21005,21,Puebla,21005,Acteopan
21006,21,Puebla,21006,Ahuacatlán
21007,21,Puebla,21007,Ahuatlán
21008,21,Puebla,21008,Ahuazotepec
21009,21,Puebla,21009,Ahuehuetitla
21010,21,Puebla,21010,Ajalpan
21011,21,Puebla,21011,Albino Zertuche
21012,21,Puebla,21012,Aljojuca
21013,21,Puebla,21013,Altepexi
21014,21,Puebla,21014,Amixtlán
21015,21,Puebla,21015,Amozoc
21016,21,Puebla,21016,Aquixtla
21017,21,Puebla,21017,Atempan
21018,21,Puebla,21018,Atexcal
21019,21,Puebla,21019,Atlixco
21020,21,Puebla,21020,Atoyatempan
21021,21,Puebla,21021,Atzala
21022,21,Puebla,21022,Atzitzihuacán
21023,21,Puebla,21023,Atzitzintla
21024,21,Puebla,21024,Axutla
21025,21,Puebla,21025,Ayotoxco de Guerrero
21026,21,Puebla,21026,Calpan
21027,21,Puebla,21027,Caltepec
21028,21,Puebla,21028,Camocuautla
21029,21,Puebla,21029,Caxhuacan
21030,21,Puebla,21030,Coatepec
21031,21,Puebla,21031,Coatzingo
21032,21,Puebla,21032,Cohetzala
21033,21,Puebla,21033,Cohuecan
21034,21,Puebla,21034,Coronango
21035,21,Puebla,21035,Coxcatlán
21036,21,Puebla,21036,Coyomeapan
21037,21,Puebla,21037,Coyotepec
21038,21,Puebla,21038,Cuapiaxtla de Madero
21039,21,Puebla,21039,Cuautempan
21040,21,Puebla,21040,Cuautinchán
21041,21,Puebla,21041,Cuautlancingo
21042,21,Puebla,21042,Cuayuca de Andrade
21043,21,Puebla,21043,Cuetzalan del Progreso
21044,21,Puebla,21044,Cuyoaco
21045,21,Puebla,21045,Chalchicomula de Sesma
21046,21,Puebla,21046,Chapulco
21047,21,Puebla,21047,Chiautla
21048,21,Puebla,21048,Chiautzingo
21049,21,Puebla,21049,Chiconcuautla
21050,21,Puebla,21050,Chichiquila
21051,21,Puebla,21051,Chietla
21052,21,Puebla,21052,Chigmecatitlán
21053,21,Puebla,21053,Chignahuapan
21054,21,Puebla,21054,Chignautla
21055,21,Puebla,21055,Chila
21056,21,Puebla,21056,Chila de la Sal
21057,21,Puebla,21057,Honey
21058,21,Puebla,21058,Chilchotla
21059,21,Puebla,21059,Chinantla
21060,21,Puebla,21060,Domingo Arenas
21061,21,Puebla,21061,Eloxochitlán
21062,21,Puebla,21062,Epatlán
21063,21,Puebla,21063,Esperanza
21064,21,Puebla,21064,Francisco Z. Mena
21065,21,Puebla,21065,General Felipe Ángeles
21066,21,Puebla,21066,Guadalupe
21067,21,Puebla,21067,Guadalupe Victoria
21068,21,Puebla,21068,Hermenegildo Galeana
21069,21,Puebla,21069,Huaquechula
21070,21,Puebla,21070,Huatlatlauca
21071,21,Puebla,21071,Huauchinango
21072,21,Puebla,21072,Huehuetla
21073,21,Puebla,21073,Huehuetlán el Chico
21074,21,Puebla,21074,Huejotzingo
21075,21,Puebla,21075,Hueyapan
21076,21,Puebla,21076,Hueytamalco
21077,21,Puebla,21077,Hueytlalpan
21078,21,Puebla,21078,Huitzilan de Serdán
21079,21,Puebla,21079,Huitziltepec
21080,21,Puebla,21080,Atlequizayan
21081,21,Puebla,21081,Ixcamilpa de Guerrero
21082,21,Puebla,21082,Ixcaquixtla
21083,21,Puebla,21083,Ixtacamaxtitlán
21084,21,Puebla,21084,Ixtepec
21085,21,Puebla,21085,Izúcar de Matamoros
21086,21,Puebla,21086,Jalpan
21087,21,Puebla,21087,Jolalpan
21088,21,Puebla,21088,Jonotla
21089,21,Puebla,21089,Jopala
21090,21,Puebla,21090,Juan C. Bonilla
21091,21,Puebla,21091,Juan Galindo
21092,21,Puebla,21092,Juan N. Méndez
21093,21,Puebla,21093,Lafragua
21094,21,Puebla,21094,Libres
21095,21,Puebla,21095,La Magdalena Tlatlauquitepec
21096,21,Puebla,21096,Mazapiltepec de Juárez
21097,21,Puebla,21097,Mixtla
21098,21,Puebla,21098,Molcaxac
21099,21,Puebla,21099,Cañada Morelos
21100,21,Puebla,21100,Naupan
21101,21,Puebla,21101,Nauzontla
21102,21,Puebla,21102,Nealtican
21103,21,Puebla,21103,Nicolás Bravo
21104,21,Puebla,21104,Nopalucan
21105,21,Puebla,21105,Ocotepec
21106,21,Puebla,21106,Ocoyucan
21107,21,Puebla,21107,Olintla
21108,21,Puebla,21108,Oriental
21109,21,Puebla,21109,Pahuatlán
21110,21,Puebla,21110,Palmar de Bravo
21111,21,Puebla,21111,Pantepec
21112,21,Puebla,21112,Petlalcingo
21113,21,Puebla,21113,Piaxtla
21114,21,Puebla,21114,Puebla
21115,21,Puebla,21115,Quecholac
21116,21,Puebla,21116,Quimixtlán
21117,21,Puebla,21117,Rafael Lara Grajales
21118,21,Puebla,21118,Los Reyes de Juárez
21119,21,Puebla,21119,San Andrés Cholula
21120,21,Puebla,21120,San Antonio Cañada
21121,21,Puebla,21121,San Diego la Mesa Tochimiltzingo
21122,21,Puebla,21122,San Felipe Teotlalcingo
21123,21,Puebla,21123,San Felipe Tepatlán
21124,21,Puebla,21124,San Gabriel Chilac
21125,21,Puebla,21125,San Gregorio Atzompa
21126,21,Puebla,21126,San Jerónimo Tecuanipan
21127,21,Puebla,21127,San Jerónimo Xayacatlán
21128,21,Puebla,21128,San José Chiapa
21129,21,Puebla,21129,San José Miahuatlán
21130,21,Puebla,21130,San Juan Atenco
21131,21,Puebla,21131,San Juan Atzompa
21132,21,Puebla,21132,San Martín Texmelucan
21133,21,Puebla,21133,San Martín Totoltepec
21134,21,Puebla,21134,San Matías Tlalancaleca
